tag2,count,percentage
es:yogurt-de-beber,2,0.0
en:reduced-fat-milk,2,0.0
en:vegan-ham,2,0.0
en:frozen-sweetcorn,2,0.0
en:pasta-boxes,2,0.0
en:wheat-grain-flakes,2,0.0
ro:iaurt-cremos,2,0.0
de:müsliriegel-mit-haselnuss,2,0.0
en:flame-raisons,2,0.0
de:kerne,2,0.0
fr:plats-a-base-de-gibier,2,0.0
en:١,2,0.0
de:lyoner-wurst,2,0.0
en:pflanzliches-eingelegtes-pflanze,2,0.0
en:wiener,2,0.0
en:frozen-chicken-breast,2,0.0
en:cereais-e-batatas,2,0.0
de:fruchtsaftschorle,2,0.0
de:süßware,2,0.0
fr:baguettes-precuites,2,0.0
cs:konzerva,2,0.0
fr:nouilles-chinoises-aux-legumes,2,0.0
de:gebäckmischungen,2,0.0
de:müslispezialität,2,0.0
fr:crumbles-de-legumes,2,0.0
en:pain-au-chocolat,2,0.0
en:potato-crisps-in-rapeseed-oil,2,0.0
nl:rijstolie,2,0.0
en:battered-cod-fillets,2,0.0
fr:filet-de-saumon-en-croute,2,0.0
de:veganer-aufstrich,2,0.0
en:maca,2,0.0
fr:proteine-de-la-mer,2,0.0
sv:äggvitor,2,0.0
en:dark-chocolate-almonds,2,0.0
fi:luomu,2,0.0
en:biscuit-shortbread-with-butter-and-chocolate,2,0.0
en:organic-tofu,2,0.0
et:kala,2,0.0
fr:sauces-d-accompagnement-non-emulsionnees,2,0.0
en:organic-kimchi,2,0.0
en:bebidas,2,0.0
el:μπεσαμέλ-χωρίς-βράσιμο,2,0.0
fr:beurres-bio,2,0.0
en:aliments-et-boissons-�-base-de-v�g�taux,2,0.0
es:yogures-de-cabra-y-oveja,2,0.0
fr:crocodiles,2,0.0
en:bases-culinaires,2,0.0
fr:preparation-de-fruits,2,0.0
es:espinacas-con-pasas-y-pinones,2,0.0
fr:sauces-basques,2,0.0
pt:atuns-em-filetes-ao-natural,2,0.0
it:vegetali,2,0.0
en:pork-dumplings,2,0.0
en:sourdough-bag,2,0.0
de:schokotafeln-weiß,2,0.0
fr:danette,2,0.0
de:sesampaste,2,0.0
fr:jeunes-pousses,2,0.0
fr:confits-de-fruits,2,0.0
en:rice-rolls,2,0.0
nl:bitterballen,2,0.0
en:flounder,2,0.0
en:frozen-raw-puff-pastry-with-pure-butter,2,0.0
pt:feijao-preto,2,0.0
fr:aliment,2,0.0
es:salsa-tomate,2,0.0
de:tomatensuppe,2,0.0
ro:șuncă,2,0.0
da:remoulade,2,0.0
de:pilze-im-glas,2,0.0
cs:ledová-káva,2,0.0
en:baking-mix,2,0.0
fr:colin-d-alaska-a-la-parisienne,2,0.0
en:crumbed-chicken,2,0.0
it:coppa-piacentina,2,0.0
fr:cuisine-antillaise,2,0.0
fr:pastilla,2,0.0
fi:sinappi,2,0.0
en:liquorice-roots,2,0.0
en:deep-fried-chicken,2,0.0
fr:s,2,0.0
de:gefrorene-kartoffeln,2,0.0
de:romadur,2,0.0
fr:pipe-rigate,2,0.0
en:pine-honeys,2,0.0
en:laugengeback,2,0.0
en:collard-greens,2,0.0
en:couscous-salad,2,0.0
fr:galettes-au-saumon-fume,2,0.0
fr:pains-de-semoule-kesra,2,0.0
de:gefrorene-fruchtmischungen,2,0.0
en:nutritional-bars,2,0.0
de:backkäse,2,0.0
es:patatas-fritas-chips,2,0.0
en:biscuit-cookie-mix,2,0.0
pt:baixo-teor-de-gordura,2,0.0
es:longaniza,2,0.0
de:obstmischungen,2,0.0
en:sirops-d-erable,2,0.0
sv:räksallad,2,0.0
es:pseudocereal,2,0.0
sl:konzervirano-meso,2,0.0
en:wholegrain-rice,2,0.0
sl:med,2,0.0
de:vollkorn-laibchen,2,0.0
es:yerba-mate,2,0.0
en:food-supplement,2,0.0
en:tomato-basil-soup,2,0.0
en:beans-in-tomato-sauce,2,0.0
fr:mousse-liegeoise-au-chocolat,2,0.0
en:jackfruit-in-brine,2,0.0
de:pflanzliches-lebensmittel,2,0.0
en:eierspatzle,2,0.0
fr:thunfische,2,0.0
sr:bez-glutena,2,0.0
en:beenleigh-blue-cheese,2,0.0
en:high-fructose-corn-syrups,2,0.0
de:haferjoghurt,2,0.0
de:grüne-oliven-gefüllt-mit-knoblauch,2,0.0
fr:preparations-a-base-de-fromage,2,0.0
fr:charcuteries-de-dinde,2,0.0
de:feinkostsalate,2,0.0
fr:sandwiches-poisson-crudites,2,0.0
en:yoghurt-pouch,2,0.0
pt:frutos-secos,2,0.0
en:c�r�ales-et-pommes-de-terre,2,0.0
fr:poulets-entiers-cuits,2,0.0
en:fermented,2,0.0
fr:sauces-a-l-ail,2,0.0
de:fertigmahlzeit,2,0.0
en:probiotic-yogurt,2,0.0
en:pickles-d-origine-vegetale,2,0.0
ro:biscuits-aperitifs,2,0.0
en:tuna-steak-in-water,2,0.0
en:roti,2,0.0
en:dolci-a-base-di-latte,2,0.0
en:pickled-radish,2,0.0
it:labeled-products,3,0.0
en:hartweizengriesse,3,0.0
fr:biscuits-pepites-de-chocolat,3,0.0
fr:sorbets-aux-fruits-rouges,3,0.0
fr:oranges-confites,3,0.0
de:trockensuppe,3,0.0
fr:viande-preparee,3,0.0
en:dehydrated-leek-and-potato-soup,3,0.0
et:maitseveed,3,0.0
en:miels-de-pommier,3,0.0
fr:flans-de-courgettes,3,0.0
en:buckwheat-honeys,3,0.0
fr:desserts-frais-non-laitiers-sans-chocolat,3,0.0
en:chestnuts-in-syrup,3,0.0
en:canned-peaches,3,0.0
fr:paves-de-truite,3,0.0
en:unfortified-diet-chocolate-breakfast-cereals,3,0.0
fr:mini-calzone,3,0.0
es:platano-de-canarias,3,0.0
fr:sodium,3,0.0
en:black-sesame,3,0.0
fr:oranges-a-jus,3,0.0
it:lenticchia-di-castelluccio-di-norcia,3,0.0
es:laticinios,3,0.0
en:schokoladenkekse-mit-nussen,3,0.0
en:gemusesafte,3,0.0
en:organic-cheese,3,0.0
fr:saucisse-a-rotir,3,0.0
de:knabberei,3,0.0
en:krauter,3,0.0
fr:biftecks,3,0.0
de:getrocknete-datteln,3,0.0
fr:tuiles-sucrees,3,0.0
en:non-open-products-facts,3,0.0
de:süßungsmittel,3,0.0
ro:chefir,3,0.0
de:erdnussmus,3,0.0
es:lasana,3,0.0
th:โยเกิร์ตพร้อมดื่ม,3,0.0
sv:gröt,3,0.0
en:puffed-soybeans,3,0.0
ro:zacuscă,3,0.0
fr:pates-italiennes,3,0.0
fr:yaourt-partiellement-ecreme,3,0.0
en:cremes-vegetales,3,0.0
en:plain-diet-breakfast-cereals-not-fortified,3,0.0
fr:omelettes-garnies,3,0.0
fr:chocolats-au-nougat,3,0.0
es:pates-de-ble-dur,3,0.0
fi:leikkeleet,3,0.0
de:müsli-getr-riegel,3,0.0
en:gefullte-cerealien,3,0.0
es:filete-de-jamon-de-cerdo,3,0.0
es:barras-de-avena,3,0.0
en:oil-sprays,3,0.0
de:mohnnudeln,3,0.0
fr:desserts-au-lait-de-brebis,3,0.0
nl:snacks-sales,3,0.0
en:raspberry-soy-yogurts,3,0.0
en:veal-shoulder,3,0.0
fr:yaourts-sur-lit,3,0.0
de:dinkelbrot,3,0.0
en:plant,3,0.0
fr:salade-de-chou,3,0.0
fr:frische-nahrungsmittel,3,0.0
fr:olives-kalamata,3,0.0
es:leche-infantil,3,0.0
fr:biscuits-sables-autres-parfums,3,0.0
de:pesti,3,0.0
en:wurstware,3,0.0
de:schokobrötchen,3,0.0
en:pollack,3,0.0
it:cornetti-vuoti,3,0.0
en:tomato-pasta-sauce,3,0.0
pl:b,3,0.0
en:vegetarien-hamburgers,3,0.0
fr:wrap-thon-crudites,3,0.0
de:vegane-frikadellen,3,0.0
sk:sojovy-texturat,3,0.0
it:snak,3,0.0
de:kartoffelklöße,3,0.0
fr:potimarron-surgele,3,0.0
en:potato-fries,3,0.0
en:canned-oysters,3,0.0
fr:jambon-cuit-et-epaule-cuite-standard,3,0.0
fr:terrine-vegetale,3,0.0
es:pasta-de-mani,3,0.0
de:mehlspeise,3,0.0
en:bresse-blue-cheese-from-cow-s-milk,3,0.0
de:fruchtcocktail,3,0.0
en:pizza-bites,3,0.0
fr:pates-de-ble,3,0.0
fr:pulpe-d-acai,3,0.0
es:medallones-de-merluza,3,0.0
en:solid-vegetable-fat-for-frying,3,0.0
en:ready-to-eat-savouries,3,0.0
fr:pois-surgeles,3,0.0
en:provencale-mustards,3,0.0
fr:poelees-a-la-landaise,3,0.0
fr:carbonnades,3,0.0
en:silken-tofu,3,0.0
fr:filets-de-bar,3,0.0
en:gruyere-cheese,3,0.0
en:canned-asian-vegetables,3,0.0
en:fromages-de-chevre,3,0.0
it:polpa-di-frutta,3,0.0
fr:madeleines-pur-beurre,3,0.0
pt:manteiga,3,0.0
en:guavas,3,0.0
en:raw-puff-pastry-with-pure-butter,3,0.0
en:mixed-seaweeds,3,0.0
en:asian,3,0.0
en:red-berries-tart,3,0.0
fr:baies-roses,3,0.0
en:raw-mushrooms,3,0.0
fr:pain-industriel,3,0.0
it:pizza-margherita-surgelata,3,0.0
de:oliven-in-öl,3,0.0
de:tafelschokolade,3,0.0
fr:dattes-fourrees-a-la-pate-d-amandes,3,0.0
en:puddingpulver,3,0.0
fr:yaourts-a-l-eglantine,3,0.0
en:oven-fries,3,0.0
fr:biscuits-pour-petit-dejeuner,3,0.0
fr:galettes-aux-pepites-de-chocolat,3,0.0
fr:poulets-surgeles,3,0.0
en:rose-hip-soups,3,0.0
fr:confitures-gelees-ou-marmelades-allegees,3,0.0
es:cereales-pour-petit-dejeuner,3,0.0
pt:alimentos-saudaveis,3,0.0
en:ginger-biscuits,3,0.0
en:gewurzgurken,3,0.0
en:pates-de-ble-dur,3,0.0
it:pan-bauletto,3,0.0
es:champignons-et-produits-derives,3,0.0
en:sweet-roll,3,0.0
fr:bouillon-de-poulet,3,0.0
de:bandnudeln,3,0.0
en:prepared-chicken,3,0.0
fr:oeufs-entiers,3,0.0
pt:produtos-para-panificacao,3,0.0
ru:аппетаизеры,3,0.0
ro:sunca,3,0.0
en:teacake,3,0.0
pt:alimentos-doces,3,0.0
pl:salceson,3,0.0
en:sandwich-made-with-wholemeal-loaf-bread-and-ham-and-vegetables-and-cheese,3,0.0
de:gefüllte-teigwaren,3,0.0
en:frozen-ground-beef-meats,3,0.0
es:proteina-vegana,3,0.0
fr:glaces-a-la-banane,3,0.0
fr:fromages-a-cuire,3,0.0
fr:fleurons,3,0.0
de:rotes-thai-curry,3,0.0
ru:a,3,0.0
fr:yaourts-nature-sucres-au-sucre-de-canne,3,0.0
de:dinkelgebäck,3,0.0
en:dried-sweet-potatoes,3,0.0
en:mascarpone-substitutes,3,0.0
fr:potees,3,0.0
de:dessertsoßen,3,0.0
en:semi-milled-camargue-rices,3,0.0
en:frozen-vegetarian-nuggets,3,0.0
de:würzsaucen,3,0.0
no:frossenpizza,3,0.0
fr:tagliatelles-d-alsace,3,0.0
de:vegane-bratwurst,3,0.0
fr:sirop-de-poire,3,0.0
tr:kuru-incir,3,0.0
en:sauteed-potato-with-goose-fat,3,0.0
fr:konserven,3,0.0
fr:sere,3,0.0
en:shortcake,3,0.0
en:mozarella,3,0.0
fr:veloutes-de-giraumon,3,0.0
en:vienna-sausages,3,0.0
en:lentilles-preparees,3,0.0
fr:jambons-a-poeler,3,0.0
es:dieta-mediterranea,3,0.0
en:veal-knuckle,3,0.0
it:pasta-fresca-all-uovo,3,0.0
es:thons,3,0.0
en:dehydrated-and-reconstituted-minestrone-soup,3,0.0
en:minced-garlic,3,0.0
en:50-63-fat-lightly-salted-vegetable-fat,3,0.0
de:pizzateig,3,0.0
de:thüringer-leberwurst,3,0.0
fr:farine-complete-de-ble-dur-riche-fibres,3,0.0
fr:sauces-dehydratees,3,0.0
en:rocky-road,3,0.0
ro:mușchiuleț-de-porc,3,0.0
es:biscoitos-e-bolos,3,0.0
it:salmone,3,0.0
fr:accras-de-thon,3,0.0
fr:cappelletti,3,0.0
sk:veganska-udenina,3,0.0
en:gekochte-huhnchen,3,0.0
fr:fromages-fouettes,3,0.0
de:hühnersuppe,3,0.0
en:fresh-grapefruits,3,0.0
fr:sauces-rougail,3,0.0
en:pečivo,3,0.0
fr:jambon-de-l-estaque,3,0.0
nl:mueslibollen,3,0.0
hu:zsirok,3,0.0
en:pistachio-nuts,3,0.0
lt:košė,3,0.0
de:griebenschmalz,3,0.0
de:backen,3,0.0
en:produits-vegetaux-fermentes,3,0.0
en:biscoitos,3,0.0
en:breadsticks-with-sweet-cream,3,0.0
fr:sorbets-a-la-rhubarbe,3,0.0
en:oil-roasted-almonds,3,0.0
es:plats-prepares-surgeles,3,0.0
fr:liquide-vaisselle,3,0.0
it:aperitivos,3,0.0
de:maisgebäck,3,0.0
fr:gateau-coco,3,0.0
fr:lardons-de-dinde-fumes,3,0.0
fr:tarte-au-comte,3,0.0
fr:isolat-de-proteines-de-chanvre,3,0.0
fr:fromage-frais-aromatise,3,0.0
en:dried-sausages,3,0.0
fr:preparation-a-base-de-legumineuses,3,0.0
en:barbeque-sauce,3,0.0
it:soia,3,0.0
es:mezclas-de-semillas,3,0.0
fr:cereales-petit-dejeuner-avoine,3,0.0
fr:fusilli-sans-gluten,3,0.0
fr:huile-olive,3,0.0
en:tomaten-und-tomatenprodukte,3,0.0
de:grillfleisch,3,0.0
ro:semințe,3,0.0
de:knusperchips,3,0.0
it:radicchio-variegato-di-castelfranco,3,0.0
fr:tagliatelles-de-lentilles-corail,3,0.0
en:mexican,3,0.0
en:confitures-d-abricot,3,0.0
es:salchichas-de-cerdo,3,0.0
fr:aperitif-snack-aide-culinaire,3,0.0
fr:salades-de-choux,3,0.0
en:fake-meat,3,0.0
fr:cakes-a-la-carotte,3,0.0
fr:melange-aperitif,3,0.0
cs:polévka,3,0.0
es:barras-de-cereales,3,0.0
fr:thon-a-la-sauce-tomate,3,0.0
en:instant-cereal,3,0.0
en:apple-pie-mixes,3,0.0
en:fermented-dairy-desserts-with-fruits-enriched-with-vitamin-d,3,0.0
sk:vegan-burger,3,0.0
fr:jambons-avec-couenne,3,0.0
en:creamy-peanut-butter,3,0.0
pl:surówka,3,0.0
fr:cuisine-indienne,3,0.0
en:long-life-milk,3,0.0
fr:biscuits-dietetiques,3,0.0
es:lacon,3,0.0
en:yaourts-a-la-cerise,3,0.0
de:getreidekaffee,3,0.0
en:powdered-soy-milks,3,0.0
fr:emince-vegetal,3,0.0
fr:sauces-crudites-et-salades,3,0.0
en:frozen-pumpkins,3,0.0
en:raw-chicken,3,0.0
it:valtellina-casera,3,0.0
en:knusprige-waffeln-mit-schokoladenfullung,3,0.0
fr:banana-ketchup,3,0.0
fr:cuisine-du-monde,3,0.0
fr:plats-a-base-de-cerf,3,0.0
en:fried-pork-rind,3,0.0
es:thons-en-conserve,3,0.0
en:tropische-fruchte,3,0.0
en:heringssalat,3,0.0
en:rhubarb,3,0.0
nb:svinekjøtt,3,0.0
pl:ser-edamski,3,0.0
de:heringsfilets-in-sauce,3,0.0
es:pan-aleman,3,0.0
en:stroganoff,3,0.0
en:masala,3,0.0
en:plain-fermented-milk-yogurt-with-sugar,3,0.0
en:chocolated-filled-biscuits,3,0.0
en:crustaces,3,0.0
en:dried-husked-walnut,3,0.0
fr:viande-vegetale,3,0.0
en:gefrorene-fruchte,3,0.0
en:peanut-butter-powder,3,0.0
fr:zoete-snacks,3,0.0
fr:brioches-a-la-creme-patissiere,3,0.0
en:frozen-doughnuts,3,0.0
fr:biscuits-fruites-nappes-type-tartelette,3,0.0
en:matzo-ball-mix,3,0.0
en:shelled-seeds,3,0.0
en:dehydrated-cereals-and-vegetables-soup,3,0.0
fr:pains-et-baguettes-precuites,3,0.0
en:ungezuckerte-getranke,3,0.0
pl:paprykarz,3,0.0
de:pastete,3,0.0
en:chocolate-puffed-rice-fortified-with-vitamins-and-chemical-elements,3,0.0
en:country-style-home-made-bread-with-flour-for-bread-making-machine,3,0.0
fr:pates-a-tartiner-aux-fruits,3,0.0
it:sugo-alla-napoletana,3,0.0
de:bierwurst,3,0.0
de:saaten,3,0.0
en:veal-risottos,3,0.0
pt:iogurte-liquido,3,0.0
fr:empanadas-au-thon,3,0.0
fr:saucisses-aux-haricots-blancs,3,0.0
en:buffalo-camemberts,3,0.0
fr:sauces-pour-dips,3,0.0
fr:crumbles-aux-fruits-rouges,3,0.0
da:kødpålæg,3,0.0
en:pasteurisierte-produkte,3,0.0
en:brie-cheese,3,0.0
en:dark-milk-chocolate,3,0.0
en:fresh-salad,3,0.0
nl:macaronis,3,0.0
en:barrette,3,0.0
en:chicken-fillets,3,0.0
ro:ciocolata-cu-crema,3,0.0
en:beef-stew-with-carrots,3,0.0
ro:seminte,3,0.0
fr:minestrones,3,0.0
fr:farine-patissiere-de-ble-tendre,3,0.0
ro:telemea,3,0.0
en:full-cream-milk,3,0.0
en:indian-snack,3,0.0
fr:fromage-pour-salade,3,0.0
fr:noix-de-jambon,3,0.0
en:fresh-soup,3,0.0
fr:galletas-y-pasteles,3,0.0
it:lattiero-caseario,3,0.0
fr:moules-fraiches,3,0.0
fr:glace-vegetale-au-soja,3,0.0
en:bouchees-vapeur,3,0.0
fr:viandes-feculents-plat-complet,3,0.0
en:sheep-meat,3,0.0
de:kartoffelnudeln,3,0.0
en:belle-helene-pear-dessert,3,0.0
de:5-minuten-terrine,3,0.0
en:pates-de-fruits,3,0.0
fr:viennoiseries-surgelees-a-cuire,3,0.0
en:chicken-noodle-soup,3,0.0
fr:boeuf-hache,3,0.0
en:whole-grain-chips,3,0.0
en:semi-ripe-olives,3,0.0
fr:pizzas-au-chevre,3,0.0
en:curd-cheese,3,0.0
en:vegan-jerky,3,0.0
en:stir-fry-vegetables,3,0.0
en:probiotic-yoghurt,3,0.0
nl:vleeswaar,3,0.0
it:arrosticini,3,0.0
fr:soupes-harira,3,0.0
fr:jambons-tranches,3,0.0
en:galletas-saladas,3,0.0
en:black-coffee,3,0.0
en:caramelized-pecan-nuts,3,0.0
fr:creme-culinaire,3,0.0
en:breaded-ham,3,0.0
it:fusilli-alla-carbonara,3,0.0
en:potatoes-for-hash-browns,3,0.0
ro:carnati,3,0.0
en:beilage,3,0.0
sv:beans,3,0.0
en:pea-pasta,3,0.0
fr:tartes-avec-viande-ou-poisson,3,0.0
it:melanzane-sott-olio,3,0.0
ro:mălai,3,0.0
en:sliced,3,0.0
es:pasta-de-konjat,3,0.0
en:tikka-masala,3,0.0
de:proteinsnack,3,0.0
en:cereales,3,0.0
en:raw-pre-cooked-oat-flakes,3,0.0
fr:pates-basques,3,0.0
fr:tournedos-de-magret-de-canard,3,0.0
sv:messmör,3,0.0
en:salmon-poke,3,0.0
fr:calzones-au-fromage,3,0.0
en:jersey-royal-potatoes,3,0.0
cs:chesse,3,0.0
en:getrankezubereitungen,3,0.0
en:pflanzenbasierte-joghurts,3,0.0
nl:speklapjes,3,0.0
es:platos-vegetarianos-preparados,3,0.0
fr:museaux-de-porc,3,0.0
de:teigmischung,3,0.0
fr:soupes-de-poissons-crustaces-mollusques,3,0.0
en:snacks-sweet-snacks-biscuits-and-cakes,3,0.0
fr:quinoa-blond,3,0.0
de:confiserie,3,0.0
en:eggplant-dip,3,0.0
en:veganer-aufschnitt,3,0.0
en:mixed-bean-salad,3,0.0
en:pork-liver,3,0.0
en:prepared-food,3,0.0
en:cake-bar,3,0.0
it:puzzone-di-moena,3,0.0
de:babykost-anfangsmilch-von-geburt-an,3,0.0
en:frozen-dauphine-potatoes,3,0.0
en:brown-rice-crackers,3,0.0
fr:palets-fromagers,3,0.0
en:aderezos,3,0.0
fr:confit-de-foie,3,0.0
en:chocolate-bar-with-nuts,3,0.0
de:stolle,3,0.0
es:tortillas-de-harina,3,0.0
it:zuppa-di-legumi,3,0.0
en:plant-based-cheese,3,0.0
it:amarene-sciroppate,3,0.0
en:tortilla,3,0.0
de:laugenstangen,3,0.0
en:sour-dough-bread,3,0.0
fr:plat-vegetarien,3,0.0
en:coffee-substitute,3,0.0
en:barritas,3,0.0
de:kirschpaprika,3,0.0
en:barley-malt-syrup,3,0.0
es:muy-bueno,3,0.0
en:pepites-de-cereales-croustillantes,3,0.0
en:jalapeno-sauces,3,0.0
de:haferkekse,3,0.0
fr:chocolats-fourres-a-la-menthe,3,0.0
en:sausage-bacon-and-egg-sandwiches,3,0.0
en:mixed-salad,3,0.0
en:cooked-cauliflowers,3,0.0
en:лаваш,3,0.0
fr:mais-grilles,3,0.0
de:magarine,3,0.0
en:whole-rye-breads,3,0.0
de:müsli-mit-nüssen,3,0.0
es:gusanitos,3,0.0
fr:อาหารเรียกน้ำย่อย,3,0.0
en:yorkshire-wensleydale,3,0.0
ro:c,3,0.0
es:cebreiro,3,0.0
nl:b,3,0.0
fr:coquillettes-au-ble-dur-complet,3,0.0
en:frozen-pancakes,3,0.0
cs:fazole,3,0.0
en:sugar-sprinkles,3,0.0
fr:figatello,3,0.0
en:aliments-a-base-de-plantes-sechees,3,0.0
fr:semoules-d-epeautre,3,0.0
en:fajita-seasoning,3,0.0
pt:cafe-em-po,3,0.0
fr:assortiments,3,0.0
fr:biscuits-et-gouter,3,0.0
fr:zero-residu-de-pesticides,3,0.0
en:cooked-broad-beans,3,0.0
de:molkereiprodukt,3,0.0
fr:preemballee,3,0.0
de:brot-sb,3,0.0
fr:plat-principal,3,0.0
it:biscotti-ai-cereali,3,0.0
en:dehydrated-moroccan-soup,3,0.0
fr:haricot-tarbais,3,0.0
en:fromages-a-tartiner,3,0.0
en:palm-sugars,3,0.0
en:aprikosen-konfituren,3,0.0
pl:ogórki-kiszone,3,0.0
en:atun-en-aceite-de-girasol,3,0.0
da:knækbrød,3,0.0
it:bevanda-a-base-di-acqua-di-cocco,3,0.0
fr:gateaux-apero,3,0.0
fr:feuilletes-vegetariens,3,0.0
de:fruchtkonfekt,3,0.0
fr:poisson-congele,3,0.0
pl:bigos,3,0.0
en:puffed-khorasan-wheat-cakes,3,0.0
en:chicken-jalfrezi,3,0.0
pt:nuggets,3,0.0
en:smoked-rindless-back-bacon-rashers,3,0.0
en:concentres-de-tomates,3,0.0
es:cremas-de-legumbres,3,0.0
en:soft-brods,3,0.0
en:pork-ham-intended-to-be-cooked,3,0.0
de:roggenmischbrote,3,0.0
en:pecan,3,0.0
de:frühstückskuchen,3,0.0
en:oat-biscuit,3,0.0
en:mango,3,0.0
it:aliments-et-boissons-a-base-de-vegetaux,3,0.0
en:deer-fresh-meat,3,0.0
fr:produits-au-piment-d-espelette,3,0.0
en:chow-mein,3,0.0
ro:produse-vegetale,3,0.0
de:aliments-à-base-de-fruits-et-de-légumes,3,0.0
en:household-chemicals,3,0.0
it:verdure-in-agrodolce,3,0.0
en:huhnerfleischgerichte,3,0.0
sk:mlieko,3,0.0
en:fromages-a-pate-pressee-non-cuite,3,0.0
fr:cereales-et-legumineuses-cuisinees,3,0.0
fr:viande-feculents,3,0.0
en:hahnchen,3,0.0
fr:nouilles-precuites,3,0.0
en:corn-thins,3,0.0
en:mais,3,0.0
en:syr,3,0.0
cs:pomazánka,3,0.0
en:frozen-raw-pan-fried-asian-style-vegetables,3,0.0
fr:a-tartiner,3,0.0
fr:chocolats-a-la-menthe,3,0.0
fr:riz-cuisine,3,0.0
en:braised-pork-spare-ribs,3,0.0
en:blanquettes-of-duck,3,0.0
en:karottensafte,3,0.0
it:hamburger-di-vitello,3,0.0
en:cod-caviar,3,0.0
fr:salades-en-sachet,3,0.0
es:plumas-de-trigo-duro-integrales-o-semi-integrales,3,0.0
fr:papillons,3,0.0
fr:echine-de-porc-rotie,3,0.0
en:raw-minced-beef-steak-with-5-fat,3,0.0
fr:galettes-salees,3,0.0
en:soya-mince,3,0.0
pl:frużelina,3,0.0
en:shea-butter,3,0.0
fr:anchois-marines,3,0.0
de:babyananas,3,0.0
fr:mousses-au-chocolat-blanc,3,0.0
en:rennet-quark,3,0.0
sl:žar,3,0.0
fr:pates-de-jambon,3,0.0
en:corn-snack,3,0.0
en:panini-with-cured-ham-mozzarella-cheese-and-tomato,3,0.0
fr:bloc-de-foie-gras-de-canard-avec-morceaux,3,0.0
de:sahnejoghurt,3,0.0
bg:боб,3,0.0
uk:пельмені,3,0.0
en:tinned-tuna,3,0.0
de:weizenbrötchen-zum-fertigbacken,3,0.0
pl:produkty-zbożowe,3,0.0
nl:katjang-pedis,3,0.0
fr:produit-congele,3,0.0
fr:aoc-products,3,0.0
es:paletas,3,0.0
fr:pappardelles,3,0.0
en:produits-laitiers-produits-fermentes-produits-laitiers-fermentes-fromages,3,0.0
pl:owoce-suszone,3,0.0
en:tonguesole,3,0.0
ro:crema-branza,3,0.0
en:kettle-corn,3,0.0
en:marinara,3,0.0
fr:desserts-lactes-fraise,3,0.0
fr:fruits-surgeles-sans-sucres-ajoutes,3,0.0
fr:pates-au-ble-complet,3,0.0
en:galletas-y-pasteles,3,0.0
de:teigwaren-aus-hartweizengrieß,3,0.0
en:panierte-produkte,3,0.0
pl:krem-czekoladowy,3,0.0
en:ham-hock,3,0.0
fr:sainte-maure,3,0.0
de:blätterteig,3,0.0
en:yorkshire-pudding,3,0.0
el:παξιμάδια,3,0.0
fr:fromage-raclette,3,0.0
en:plain-creamy-fresh-cream-cheese-around-8-fat,3,0.0
es:harinas-de-centeno-integrales,3,0.0
en:norwegian-sea-products,3,0.0
bg:солети,3,0.0
it:pastina,3,0.0
pt:ventrescas-de-atum,3,0.0
en:colazioni,3,0.0
es:barres-chocolatees,3,0.0
fr:soupes-avec-pates,3,0.0
fr:sprats-en-conserve,3,0.0
en:oeufs,3,0.0
fr:cibi-a-base-vegetale,3,0.0
fr:farine-complete-de-ble-dur,3,0.0
en:baby-formula,3,0.0
fr:olivades,3,0.0
fr:chocolat-blanc-en-tablette-aux-amandes,3,0.0
nb:drikke,3,0.0
en:energy-chews,3,0.0
fr:snacks-salees,3,0.0
it:dolci-fritti,3,0.0
fr:haricots-blancs-prepares,3,0.0
en:flour-tortilla,3,0.0
fr:torti-a-la-carbonara,3,0.0
en:cough-drop,3,0.0
es:chocolats-noirs,3,0.0
fr:fromages-vieux,3,0.0
fr:quenelles-aux-legumes,3,0.0
en:carbonara-style-vegetarian-sauces,3,0.0
hu:felvágottak,3,0.0
fr:biscuits-aux-fruits-rouges,3,0.0
de:fleischware,3,0.0
en:murbeteigkekse,3,0.0
en:wheatmeal-biscuits,3,0.0
en:prepared-and-canned-salad-with-meat,3,0.0
pt:pao-de-queijo,3,0.0
de:dauergebäck,3,0.0
fr:yaourts-aux-fruits-mixes,3,0.0
fr:sardines-piquantes-a-l-huile-d-olive,3,0.0
de:malzkaffee,3,0.0
en:pork-ham,3,0.0
en:tapioca-flour,3,0.0
en:plant-based-yogurt,3,0.0
en:hijiki-seaweeds,3,0.0
fr:gansettes,3,0.0
fr:champignons-blancs-de-paris,3,0.0
fr:pizzas-viandes-autres,3,0.0
fr:cibi-e-bevande-a-base-vegetale,3,0.0
nl:chocolade-mousse,3,0.0
en:pork-belly-slices,3,0.0
en:cashew,3,0.0
sv:fermenterade-mjolkprodukter,3,0.0
es:arroz-integral,3,0.0
fr:lingot-du-nord,3,0.0
en:white-sugars,3,0.0
fr:soupes-de-petits-pois,3,0.0
cs:čokoládová-tyčinka,3,0.0
it:miele-di-fiori,3,0.0
et:kuivatatud-liha,3,0.0
de:nutri-score,3,0.0
fr:cookies-aux-pepites-de-chocolat,3,0.0
it:pane-a-fette,3,0.0
fr:sauce-tomate-cuisinee,3,0.0
en:viandes,3,0.0
de:vegane-patties,3,0.0
en:salmon-spreads,3,0.0
fr:poke-bowl,3,0.0
de:ziegenweichkäse,3,0.0
en:greek-salad,3,0.0
fr:shot,3,0.0
es:flautas,3,0.0
en:mixes-for-dessert-creams,3,0.0
